"","time","well","row","col","value","condition"
"232","2.33333333333333","C4","C","4","573","H"
"233","2.33333333333333","C5","C","5","544","H"
"234","2.33333333333333","C6","C","6","640","H"
"235","2.33333333333333","C7","C","7","693","I"
"236","2.33333333333333","C8","C","8","639","I"
"237","2.33333333333333","C9","C","9","623","I"
"238","2.33333333333333","C10","C","10","558","J"
"239","2.33333333333333","C11","C","11","670","J"
"240","2.33333333333333","C12","C","12","871","J"
"241","2.66666666666667","A1","A","1","580","A"
"242","2.66666666666667","A2","A","2","602","A"
"243","2.66666666666667","A3","A","3","616","A"
"244","2.66666666666667","A4","A","4","562","B"
"245","2.66666666666667","A5","A","5","634","B"
"246","2.66666666666667","A6","A","6","631","B"
"247","2.66666666666667","A7","A","7","706","C"
"248","2.66666666666667","A8","A","8","600","C"
"249","2.66666666666667","A9","A","9","634","C"
"250","2.66666666666667","A10","A","10","748","D"
"251","2.66666666666667","A11","A","11","669","D"
"252","2.66666666666667","A12","A","12","663","D"
"253","2.66666666666667","B1","B","1","717","E"
"254","2.66666666666667","B2","B","2","630","E"
"255","2.66666666666667","B3","B","3","667","E"
"256","2.66666666666667","B4","B","4","605","F"
"257","2.66666666666667","B5","B","5","724","F"
"258","2.66666666666667","B6","B","6","803","F"
"259","2.66666666666667","C1","C","1","778","G"
"260","2.66666666666667","C2","C","2","688","G"
"261","2.66666666666667","C3","C","3","659","G"
"262","2.66666666666667","C4","C","4","592","H"
"263","2.66666666666667","C5","C","5","576","H"
"264","2.66666666666667","C6","C","6","647","H"
"265","2.66666666666667","C7","C","7","693","I"
"266","2.66666666666667","C8","C","8","649","I"
"267","2.66666666666667","C9","C","9","660","I"
"268","2.66666666666667","C10","C","10","576","J"
"269","2.66666666666667","C11","C","11","670","J"
"270","2.66666666666667","C12","C","12","912","J"
"271","3","A1","A","1","601","A"
"272","3","A2","A","2","620","A"
"273","3","A3","A","3","604","A"
"274","3","A4","A","4","590","B"
"275","3","A5","A","5","613","B"
"276","3","A6","A","6","662","B"
"277","3","A7","A","7","693","C"
"278","3","A8","A","8","600","C"
"279","3","A9","A","9","667","C"
"280","3","A10","A","10","778","D"
"281","3","A11","A","11","661","D"
"282","3","A12","A","12","692","D"
"283","3","B1","B","1","762","E"
"284","3","B2","B","2","668","E"
"285","3","B3","B","3","701","E"
"286","3","B4","B","4","624","F"
"287","3","B5","B","5","769","F"
"288","3","B6","B","6","865","F"
"289","3","C1","C","1","828","G"
"290","3","C2","C","2","701","G"
"291","3","C3","C","3","662","G"
"292","3","C4","C","4","625","H"
"293","3","C5","C","5","563","H"
"294","3","C6","C","6","634","H"
"295","3","C7","C","7","755","I"
"296","3","C8","C","8","696","I"
"297","3","C9","C","9","694","I"
"298","3","C10","C","10","615","J"
"299","3","C11","C","11","705","J"
"300","3","C12","C","12","991","J"
"301","3.33333333333333","A1","A","1","614","A"
"302","3.33333333333333","A2","A","2","620","A"
"303","3.33333333333333","A3","A","3","612","A"
"304","3.33333333333333","A4","A","4","579","B"
"305","3.33333333333333","A5","A","5","650","B"
"306","3.33333333333333","A6","A","6","640","B"
"307","3.33333333333333","A7","A","7","728","C"
"308","3.33333333333333","A8","A","8","594","C"
"309","3.33333333333333","A9","A","9","665","C"
"310","3.33333333333333","A10","A","10","774","D"
"311","3.33333333333333","A11","A","11","686","D"
"312","3.33333333333333","A12","A","12","744","D"
"313","3.33333333333333","B1","B","1","818","E"
"314","3.33333333333333","B2","B","2","684","E"
"315","3.33333333333333","B3","B","3","706","E"
"316","3.33333333333333","B4","B","4","630","F"
"317","3.33333333333333","B5","B","5","793","F"
"318","3.33333333333333","B6","B","6","925","F"
"319","3.33333333333333","C1","C","1","893","G"
"320","3.33333333333333","C2","C","2","753","G"
"321","3.33333333333333","C3","C","3","733","G"
"322","3.33333333333333","C4","C","4","627","H"
"323","3.33333333333333","C5","C","5","601","H"
"324","3.33333333333333","C6","C","6","664","H"
"325","3.33333333333333","C7","C","7","796","I"
"326","3.33333333333333","C8","C","8","753","I"
"327","3.33333333333333","C9","C","9","741","I"
"328","3.33333333333333","C10","C","10","651","J"
"329","3.33333333333333","C11","C","11","747","J"
"330","3.33333333333333","C12","C","12","1064","J"
"331","3.66666666666667","A1","A","1","625","A"
"332","3.66666666666667","A2","A","2","627","A"
"333","3.66666666666667","A3","A","3","619","A"
"334","3.66666666666667","A4","A","4","569","B"
"335","3.66666666666667","A5","A","5","642","B"
"336","3.66666666666667","A6","A","6","674","B"
"337","3.66666666666667","A7","A","7","749","C"
"338","3.66666666666667","A8","A","8","635","C"
"339","3.66666666666667","A9","A","9","708","C"
"340","3.66666666666667","A10","A","10","825","D"
"341","3.66666666666667","A11","A","11","701","D"
"342","3.66666666666667","A12","A","12","778","D"
"343","3.66666666666667","B1","B","1","906","E"
"344","3.66666666666667","B2","B","2","722","E"
"345","3.66666666666667","B3","B","3","746","E"
"346","3.66666666666667","B4","B","4","686","F"
"347","3.66666666666667","B5","B","5","857","F"
"348","3.66666666666667","B6","B","6","1055","F"
"349","3.66666666666667","C1","C","1","1029","G"
"350","3.66666666666667","C2","C","2","852","G"
"351","3.66666666666667","C3","C","3","802","G"
"352","3.66666666666667","C4","C","4","678","H"
"353","3.66666666666667","C5","C","5","653","H"
"354","3.66666666666667","C6","C","6","699","H"
"355","3.66666666666667","C7","C","7","889","I"
"356","3.66666666666667","C8","C","8","812","I"
"357","3.66666666666667","C9","C","9","823","I"
"358","3.66666666666667","C10","C","10","694","J"
"359","3.66666666666667","C11","C","11","833","J"
"360","3.66666666666667","C12","C","12","1184","J"
"361","4","A1","A","1","659","A"
"362","4","A2","A","2","626","A"
"363","4","A3","A","3","618","A"
"364","4","A4","A","4","596","B"
"365","4","A5","A","5","678","B"
"366","4","A6","A","6","700","B"
"367","4","A7","A","7","795","C"
"368","4","A8","A","8","659","C"
"369","4","A9","A","9","720","C"
"370","4","A10","A","10","866","D"
"371","4","A11","A","11","760","D"
"372","4","A12","A","12","868","D"
"373","4","B1","B","1","1020","E"
"374","4","B2","B","2","810","E"
"375","4","B3","B","3","823","E"
"376","4","B4","B","4","736","F"
"377","4","B5","B","5","956","F"
"378","4","B6","B","6","1157","F"
"379","4","C1","C","1","1172","G"
"380","4","C2","C","2","969","G"
"381","4","C3","C","3","927","G"
"382","4","C4","C","4","765","H"
"383","4","C5","C","5","729","H"
"384","4","C6","C","6","761","H"
"385","4","C7","C","7","1050","I"
"386","4","C8","C","8","931","I"
"387","4","C9","C","9","930","I"
"388","4","C10","C","10","837","J"
"389","4","C11","C","11","965","J"
"390","4","C12","C","12","1360","J"
"391","4.33333333333333","A1","A","1","684","A"
"392","4.33333333333333","A2","A","2","647","A"
"393","4.33333333333333","A3","A","3","612","A"
"394","4.33333333333333","A4","A","4","613","B"
"395","4.33333333333333","A5","A","5","699","B"
"396","4.33333333333333","A6","A","6","695","B"
"397","4.33333333333333","A7","A","7","839","C"
"398","4.33333333333333","A8","A","8","693","C"
"399","4.33333333333333","A9","A","9","742","C"
"400","4.33333333333333","A10","A","10","943","D"
"401","4.33333333333333","A11","A","11","812","D"
"402","4.33333333333333","A12","A","12","1017","D"
"403","4.33333333333333","B1","B","1","1158","E"
"404","4.33333333333333","B2","B","2","911","E"
"405","4.33333333333333","B3","B","3","886","E"
"406","4.33333333333333","B4","B","4","824","F"
"407","4.33333333333333","B5","B","5","1020","F"
"408","4.33333333333333","B6","B","6","1293","F"
"409","4.33333333333333","C1","C","1","1281","G"
"410","4.33333333333333","C2","C","2","1099","G"
"411","4.33333333333333","C3","C","3","1055","G"
"412","4.33333333333333","C4","C","4","851","H"
"413","4.33333333333333","C5","C","5","791","H"
"414","4.33333333333333","C6","C","6","839","H"
"415","4.33333333333333","C7","C","7","1135","I"
"416","4.33333333333333","C8","C","8","1048","I"
"417","4.33333333333333","C9","C","9","1051","I"
"418","4.33333333333333","C10","C","10","915","J"
"419","4.33333333333333","C11","C","11","1063","J"
"420","4.33333333333333","C12","C","12","1544","J"
"421","4.66666666666667","A1","A","1","715","A"
"422","4.66666666666667","A2","A","2","632","A"
"423","4.66666666666667","A3","A","3","625","A"
"424","4.66666666666667","A4","A","4","630","B"
"425","4.66666666666667","A5","A","5","728","B"
"426","4.66666666666667","A6","A","6","712","B"
"427","4.66666666666667","A7","A","7","888","C"
"428","4.66666666666667","A8","A","8","719","C"
"429","4.66666666666667","A9","A","9","807","C"
"430","4.66666666666667","A10","A","10","978","D"
"431","4.66666666666667","A11","A","11","882","D"
"432","4.66666666666667","A12","A","12","1108","D"
"433","4.66666666666667","B1","B","1","1248","E"
"434","4.66666666666667","B2","B","2","982","E"
"435","4.66666666666667","B3","B","3","977","E"
"436","4.66666666666667","B4","B","4","884","F"
"437","4.66666666666667","B5","B","5","1093","F"
"438","4.66666666666667","B6","B","6","1411","F"
"439","4.66666666666667","C1","C","1","1428","G"
"440","4.66666666666667","C2","C","2","1225","G"
"441","4.66666666666667","C3","C","3","1162","G"
"442","4.66666666666667","C4","C","4","889","H"
"443","4.66666666666667","C5","C","5","858","H"
"444","4.66666666666667","C6","C","6","924","H"
"445","4.66666666666667","C7","C","7","1243","I"
"446","4.66666666666667","C8","C","8","1170","I"
"447","4.66666666666667","C9","C","9","1175","I"
"448","4.66666666666667","C10","C","10","1005","J"
"449","4.66666666666667","C11","C","11","1186","J"
"450","4.66666666666667","C12","C","12","1688","J"
"451","5","A1","A","1","699","A"
"452","5","A2","A","2","639","A"
"453","5","A3","A","3","633","A"
"454","5","A4","A","4","660","B"
"455","5","A5","A","5","769","B"
"456","5","A6","A","6","746","B"
"457","5","A7","A","7","928","C"
"458","5","A8","A","8","753","C"
"459","5","A9","A","9","836","C"
"460","5","A10","A","10","1036","D"
"461","5","A11","A","11","956","D"
"462","5","A12","A","12","1191","D"
"463","5","B1","B","1","1370","E"
"464","5","B2","B","2","1076","E"
"465","5","B3","B","3","1045","E"
"466","5","B4","B","4","948","F"
"467","5","B5","B","5","1230","F"
"468","5","B6","B","6","1547","F"
"469","5","C1","C","1","1554","G"
"470","5","C2","C","2","1335","G"
"471","5","C3","C","3","1287","G"
"472","5","C4","C","4","956","H"
"473","5","C5","C","5","898","H"
"474","5","C6","C","6","993","H"
"475","5","C7","C","7","1384","I"
"476","5","C8","C","8","1281","I"
"477","5","C9","C","9","1296","I"
"478","5","C10","C","10","1105","J"
"479","5","C11","C","11","1293","J"
"480","5","C12","C","12","1789","J"
"481","5.33333333333333","A1","A","1","727","A"
"482","5.33333333333333","A2","A","2","657","A"
"483","5.33333333333333","A3","A","3","658","A"
"484","5.33333333333333","A4","A","4","692","B"
