"","time","well","row","col","value","condition"
"131","4.66666666666667","A5","A","5","72.1843003412969","B"
"132","4.66666666666667","A6","A","6","71.6549295774648","B"
"133","4.66666666666667","A7","A","7","90.4513888888889","C"
"134","4.66666666666667","A8","A","8","89.4472361809045","C"
"135","4.66666666666667","A9","A","9","88.8698630136986","C"
"136","5","A1","A","1","61.2676056338028","A"
"137","5","A2","A","2","63.1118881118881","A"
"138","5","A3","A","3","64.2487046632124","A"
"139","5","A4","A","4","68.2758620689655","B"
"140","5","A5","A","5","68.7713310580205","B"
"141","5","A6","A","6","68.6619718309859","B"
"142","5","A7","A","7","88.3680555555556","C"
"143","5","A8","A","8","87.2696817420436","C"
"144","5","A9","A","9","86.6438356164384","C"
"145","5.33333333333333","A1","A","1","57.5704225352113","A"
"146","5.33333333333333","A2","A","2","60.4895104895105","A"
"147","5.33333333333333","A3","A","3","60.1036269430052","A"
"148","5.33333333333333","A4","A","4","64.4827586206897","B"
"149","5.33333333333333","A5","A","5","64.6757679180887","B"
"150","5.33333333333333","A6","A","6","64.4366197183099","B"
"151","5.33333333333333","A7","A","7","86.6319444444445","C"
"152","5.33333333333333","A8","A","8","85.427135678392","C"
"153","5.33333333333333","A9","A","9","84.9315068493151","C"
"154","5.66666666666667","A1","A","1","54.7535211267606","A"
"155","5.66666666666667","A2","A","2","57.1678321678322","A"
"156","5.66666666666667","A3","A","3","59.7582037996546","A"
"157","5.66666666666667","A4","A","4","61.2068965517241","B"
"158","5.66666666666667","A5","A","5","61.0921501706485","B"
"159","5.66666666666667","A6","A","6","61.2676056338028","B"
"160","5.66666666666667","A7","A","7","84.7222222222222","C"
"161","5.66666666666667","A8","A","8","83.4170854271357","C"
"162","5.66666666666667","A9","A","9","82.5342465753425","C"
"163","6","A1","A","1","51.7605633802817","A"
"164","6","A2","A","2","55.2447552447553","A"
"165","6","A3","A","3","55.440414507772","A"
"166","6","A4","A","4","60","B"
"167","6","A5","A","5","56.6552901023891","B"
"168","6","A6","A","6","57.7464788732394","B"
